Portfolio Manager,Month,Year,Table Index,Clients (Domestic PF/EPFO),Clients (Domestic Corporates),Clients (Domestic Non-Corporates),Clients (Foreign Non-Residents),Clients (Foreign FPI),Clients (Foreign Others),AUM (Domestic PF/EPFO),AUM (Domestic Corporates),AUM (Domestic Non-Corporates),AUM (Foreign Non-Residents),AUM (Foreign FPI),AUM (Foreign Others),Clients (Total),AUM (Total)
1729 ADVISORS LLP,April,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 9,42.78,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0,61.260000000000005,5.99
1729 ADVISORS LLP,April,2024,Table 9,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,3.44,5.33
1729 ADVISORS LLP,April,2024,Table 10,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1729 ADVISORS LLP,April,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,April,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 2,0.0,3.0,47.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
1729 ADVISORS LLP,May,2024,Table 2,0.0,7.51,74.24,0.0,0.0,0.0,81.75,0.0,0.0,0.0,0.0,0.0,81.75,81.75
1729 ADVISORS LLP,May,2024,Table 3,81.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.28,81.75,81.45,0.30000000000000004
1729 ADVISORS LLP,May,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 5,0.0,3.0,47.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
1729 ADVISORS LLP,May,2024,Table 5,0.0,7.51,74.24,0.0,0.0,0.0,81.75,0.0,0.0,0.0,0.0,0.0,81.75,81.75
1729 ADVISORS LLP,May,2024,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 7,43.22,0.0,43.22,76.08,0.0,76.08,0.0,0.0,0.0,0.0,0.0,0.0,238.59999999999997,0.0
1729 ADVISORS LLP,May,2024,Table 7,43.22,0.0,43.22,76.08,0.0,76.08,0.0,0.0,0.0,0.0,0.0,0.0,238.59999999999997,0.0
1729 ADVISORS LLP,May,2024,Table 8,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
1729 ADVISORS LLP,May,2024,Table 8,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0
1729 ADVISORS LLP,May,2024,Table 8,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
1729 ADVISORS LLP,May,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 9,81.75,-6.22,-1.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,74.16,-0.6
1729 ADVISORS LLP,May,2024,Table 9,0.0,0.83,5.19,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,6.0200000000000005,6.21
1729 ADVISORS LLP,May,2024,Table 10,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
1729 ADVISORS LLP,May,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,May,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 2,0.0,3.0,56.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0
1729 ADVISORS LLP,June,2024,Table 2,0.0,8.33,99.61,0.55,0.0,0.0,108.49,0.0,0.0,0.0,0.0,0.0,108.49,108.49
1729 ADVISORS LLP,June,2024,Table 3,108.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,108.49,108.36,0.13
1729 ADVISORS LLP,June,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 5,0.0,3.0,56.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0
1729 ADVISORS LLP,June,2024,Table 5,0.0,8.33,99.61,0.55,0.0,0.0,108.49,0.0,0.0,0.0,0.0,0.0,108.49,108.49
1729 ADVISORS LLP,June,2024,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 7,25.7,0.0,25.7,101.77,0.0,101.77,0.0,0.0,0.0,0.0,0.0,0.0,254.94,0.0
1729 ADVISORS LLP,June,2024,Table 7,25.7,0.0,25.7,101.77,0.0,101.77,0.0,0.0,0.0,0.0,0.0,0.0,254.94,0.0
1729 ADVISORS LLP,June,2024,Table 8,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0
1729 ADVISORS LLP,June,2024,Table 8,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0
1729 ADVISORS LLP,June,2024,Table 8,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
1729 ADVISORS LLP,June,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 9,108.49,1.24,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,122.21999999999998,0.63
1729 ADVISORS LLP,June,2024,Table 9,0.0,7.05,11.66,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,18.71,13.7
1729 ADVISORS LLP,June,2024,Table 10,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
1729 ADVISORS LLP,June,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,June,2024,Table 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 2,0.0,4.0,58.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0
1729 ADVISORS LLP,July,2024,Table 2,0.0,10.39319,104.92731,0.57767,0.0,0.0,115.89817,0.0,0.0,0.0,0.0,0.0,115.89817000000001,115.89817
1729 ADVISORS LLP,July,2024,Table 3,111.15528,4.43432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02932,0.27925,115.89817,115.5896,0.30857
1729 ADVISORS LLP,July,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 5,0.0,4.0,58.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0
1729 ADVISORS LLP,July,2024,Table 5,0.0,10.39319,104.92731,0.57767,0.0,0.0,115.89817,0.0,0.0,0.0,0.0,0.0,115.89817000000001,115.89817
1729 ADVISORS LLP,July,2024,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 7,4.92143,2.10264,2.81879,106.69378,2.10523,104.58854,0.0,0.0,0.0,0.0,0.0,0.0,223.23041,0.0
1729 ADVISORS LLP,July,2024,Table 7,4.92143,2.10264,2.81879,106.69378,2.10523,104.58854,0.0,0.0,0.0,0.0,0.0,0.0,223.23041,0.0
1729 ADVISORS LLP,July,2024,Table 8,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0
1729 ADVISORS LLP,July,2024,Table 8,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0
1729 ADVISORS LLP,July,2024,Table 8,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
1729 ADVISORS LLP,July,2024,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 9,115.89817,4.16,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,118.94816999999999,4.81
1729 ADVISORS LLP,July,2024,Table 9,0.0,4.44,12.74,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,17.18,18.75
1729 ADVISORS LLP,July,2024,Table 10,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
1729 ADVISORS LLP,July,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729 ADVISORS LLP,July,2024,Table 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
